reported,type,quantity,net_length,rope_length,latitude,longitude
2019-08-19,CASIER/CAGE - TRAP/POT,2,0,260,46.0736111111111,-63.5738888888889
2019-08-19,CASIER/CAGE - TRAP/POT,2,0,260,46.0738888888889,-63.5727777777778
2019-08-16,CASIER/CAGE - TRAP/POT,1,0,160,45.9169444444444,-62.5175
2019-08-16,CASIER/CAGE - TRAP/POT,1,0,160,45.9197222222222,-62.5880555555556
2019-08-16,CASIER/CAGE - TRAP/POT,1,0,160,45.9194444444444,-62.2722222222222
2019-08-16,CASIER/CAGE - TRAP/POT,1,0,160,45.9036111111111,-62.4052777777778
2019-08-21,LONGLINE-PALANGNE,1,0,150,46.6563888888889,-63.5969444444444
2019-08-15,CASIER/CAGE - TRAP/POT,1,0,0,14.9127777777778,-30.7108333333333
2019-08-24,CASIER/CAGE - TRAP/POT,1,0,700,49.4166666666667,-61.4166666666667
2019-08-15,CASIER/CAGE - TRAP/POT,0,0,100,46.3055555555556,-64.2377777777778
2019-08-19,CASIER/CAGE - TRAP/POT,1,0,120,49.0447222222222,-64.4516666666667
2019-04-26,CASIER/CAGE - TRAP/POT,7,0,450,47.4925,-60.5208333333333
2019-04-29,FILET - NET,4,1200,1200,49.9888888888889,-66.1883333333333
2019-08-27,LONGLINE-PALANGNE,1,0,750,48.5125,-63.1527777777778
2019-05-17,NON CONFIRME - UNCONFIRMED ,1,0,0,47.6188888888889,-61.2386111111111
2019-05-16,CASIER/CAGE - TRAP/POT,1,0,0,48.0891666666667,-63.5761111111111
2019-09-03,CASIER/CAGE - TRAP/POT,1,0,100,46.3047222222222,-64.2413888888889
2019-09-05,CASIER/CAGE - TRAP/POT,2,0,260,46.1041666666667,-63.5183333333333
2019-08-29,CASIER/CAGE - TRAP/POT,5,0,750,46.3705555555556,-64.3677777777778
2019-08-28,CASIER/CAGE - TRAP/POT,0,0,240,46.0908333333333,-63.6666666666667
2019-08-24,CASIER/CAGE - TRAP/POT,2,0,300,46.3044444444444,-63.8602777777778
2019-08-14,CASIER/CAGE - TRAP/POT,1,0,750,50.7080555555556,-5.22277777777778
2019-08-14,CASIER/CAGE - TRAP/POT,1,0,750,50.7094444444445,-5.23638888888889
2019-08-14,CASIER/CAGE - TRAP/POT,1,0,750,50.6483333333333,-5.335
2019-09-03,CASIER/CAGE - TRAP/POT,1,0,5,46.3394444444444,-6.45027777777778
2019-09-07,CASIER/CAGE - TRAP/POT,2,0,260,46.1025,-63.5241666666667
2019-09-07,CASIER/CAGE - TRAP/POT,2,0,260,46.095,-63.5169444444444
2019-09-07,CASIER/CAGE - TRAP/POT,2,0,260,46.0827777777778,-63.5519444444444
2019-09-07,CASIER/CAGE - TRAP/POT,4,0,520,46.1555555555556,-46.1430555555556
2019-09-07,CASIER/CAGE - TRAP/POT,4,0,520,64.1561111111111,-64.1691666666667
2019-09-07,CASIER/CAGE - TRAP/POT,2,0,0,46.2919444444444,-64.2877777777778
2019-09-07,CASIER/CAGE - TRAP/POT,2,0,0,46.3205555555556,-64.2527777777778
2019-09-07,CASIER/CAGE - TRAP/POT,4,0,520,46.2363888888889,-64.1344444444445
2019-09-07,CASIER/CAGE - TRAP/POT,4,0,520,46.3144444444444,-64.1377777777778
2019-09-07,CASIER/CAGE - TRAP/POT,4,0,520,46.2433333333333,-64.2083333333333
2019-09-07,CASIER/CAGE - TRAP/POT,4,0,520,46.1888888888889,-64.2044444444444
2019-09-07,CASIER/CAGE - TRAP/POT,25,0,4200,46.2775,-64.3627777777778
2019-07-20,FILET - NET,14,4200,1200,49.1166666666667,-67.0552777777778
2019-09-06,CASIER/CAGE - TRAP/POT,3,0,300,46.3269444444444,-64.2294444444444
2019-09-06,CASIER/CAGE - TRAP/POT,6,0,400,46.1158333333333,-63.6372222222222
2019-09-07,CASIER/CAGE - TRAP/POT,4,0,200,45.9822222222222,-63.6261111111111
2019-09-16,CASIER/CAGE - TRAP/POT,2,0,260,46.0888888888889,-63.5291666666667
2019-09-10,AUTRE - OTHER,0,0,0,48.0883333333333,-64.2213888888889
2019-09-06,CASIER/CAGE - TRAP/POT,3,0,200,46.1402777777778,-63.6408333333333
2019-09-06,CASIER/CAGE - TRAP/POT,3,0,200,46.1475,-63.6377777777778
2019-09-06,CASIER/CAGE - TRAP/POT,3,0,200,46.1491666666667,-63.6372222222222
2019-09-18,CASIER/CAGE - TRAP/POT,2,0,0,46.0005555555556,-63.6108333333333
2019-09-13,CASIER/CAGE - TRAP/POT,2,0,70,46.5972222222222,-64.4830555555556
2019-09-13,CASIER/CAGE - TRAP/POT,2,0,70,46.72,-64.5805555555555
2019-09-13,CASIER/CAGE - TRAP/POT,2,0,70,46.7183333333333,-64.3972222222222
2019-09-13,CASIER/CAGE - TRAP/POT,2,0,70,46.5022222222222,-64.3972222222222
2019-09-13,CASIER/CAGE - TRAP/POT,2,0,70,46.6147222222222,-64.5275
2019-09-13,CASIER/CAGE - TRAP/POT,2,0,70,46.5861111111111,-64.4055555555556
2019-09-13,CASIER/CAGE - TRAP/POT,2,0,70,46.5727777777778,-64.5080555555556
2019-09-13,CASIER/CAGE - TRAP/POT,2,0,70,46.5980555555556,-64.4955555555556
2019-09-12,CASIER/CAGE - TRAP/POT,2,0,70,46.7288888888889,-64.5072222222222
2019-09-12,CASIER/CAGE - TRAP/POT,2,0,70,46.6716666666667,-64.5219444444444
2019-09-12,CASIER/CAGE - TRAP/POT,2,0,70,46.6180555555556,-64.5216666666667
2019-09-10,CASIER/CAGE - TRAP/POT,2,0,70,46.6416666666667,-64.5388888888889
2019-09-10,CASIER/CAGE - TRAP/POT,2,0,70,46.5597222222222,-64.4436111111111
2019-09-10,CASIER/CAGE - TRAP/POT,2,0,70,46.5597222222222,-64.4044444444445
2019-09-10,CASIER/CAGE - TRAP/POT,2,0,70,46.6108333333333,-64.4444444444444
2019-09-10,CASIER/CAGE - TRAP/POT,2,0,70,46.6,-64.4377777777778
2019-09-12,CASIER/CAGE - TRAP/POT,1,0,70,46.6138888888889,-64.5580555555556
2019-09-12,CASIER/CAGE - TRAP/POT,1,0,70,46.5938888888889,-64.5677777777778
2019-09-12,CASIER/CAGE - TRAP/POT,1,0,70,46.5938888888889,-64.5677777777778
2019-09-12,CASIER/CAGE - TRAP/POT,2,0,70,46.6102777777778,-64.6336111111111
2019-09-09,CASIER/CAGE - TRAP/POT,3,0,70,46.5316666666667,-64.5088888888889
2019-09-09,CASIER/CAGE - TRAP/POT,1,0,70,46.5547222222222,-64.62
2019-09-09,CASIER/CAGE - TRAP/POT,1,0,70,46.6269444444444,-64.5577777777778
2019-09-09,CASIER/CAGE - TRAP/POT,4,0,70,46.5380555555556,-64.5252777777778
2019-09-05,CASIER/CAGE - TRAP/POT,8,0,420,46.4241666666667,-64.3252777777778
2019-09-07,CASIER/CAGE - TRAP/POT,2,0,300,46.2544444444444,-63.7813888888889
2019-09-07,CASIER/CAGE - TRAP/POT,2,0,300,46.2505555555556,-63.7755555555556
2019-09-19,CASIER/CAGE - TRAP/POT,2,0,300,46.1630555555556,-63.7080555555556
2019-09-19,CASIER/CAGE - TRAP/POT,2,0,300,46.165,-63.7188888888889
2019-09-19,CASIER/CAGE - TRAP/POT,2,0,300,46.0961111111111,-63.6255555555556
2019-09-19,CASIER/CAGE - TRAP/POT,2,0,300,46.1405555555556,-63.6844444444444
2019-09-18,CASIER/CAGE - TRAP/POT,1,80,90,42.2819444444444,-66.4408333333333
2019-09-07,CASIER/CAGE - TRAP/POT,7,0,1100,46.1041666666667,-63.6711111111111
2019-09-11,CASIER/CAGE - TRAP/POT,1,0,0,46.8855555555556,-64.8902777777778
2019-09-06,CASIER/CAGE - TRAP/POT,12,0,1728,46.1830555555556,-63.7775
2019-09-06,CASIER/CAGE - TRAP/POT,1,0,130,46.3086111111111,-63.9397222222222
2019-08-20,CASIER/CAGE - TRAP/POT,5,0,220,46.75,-64.8130555555556
2019-09-20,CASIER/CAGE - TRAP/POT,1,0,5,46.3263888888889,-64.4508333333333
2019-09-16,CASIER/CAGE - TRAP/POT,1,0,0,47.4522222222222,-39.185
2019-09-15,CASIER/CAGE - TRAP/POT,4,0,10,46.3055555555556,-60.5061111111111
2019-09-21,CASIER/CAGE - TRAP/POT,13,0,1200,46.1236111111111,-63.53
2019-09-28,LONGLINE-PALANGNE,0,0,4000,45.8708333333333,-61.7855555555556
2019-10-01,AUTRE - OTHER,0,8,0,43.3191666666667,-66.0436111111111
2019-09-20,CASIER/CAGE - TRAP/POT,3,0,100,46.6725,-64.5036111111111
2019-09-18,CASIER/CAGE - TRAP/POT,1,0,0,46.6952777777778,-64.5116666666667
2019-10-01,LONGLINE-PALANGNE,2,0,1200,46.2675,-62.0191666666667
2019-02-10,CASIER/CAGE - TRAP/POT,5,0,0,46.8547222222222,-64.6738888888889
2019-09-06,CASIER/CAGE - TRAP/POT,26,0,3080,46.39,-64.4588888888889
2019-09-06,CASIER/CAGE - TRAP/POT,26,0,3080,46.3077777777778,-64.465
2019-09-06,CASIER/CAGE - TRAP/POT,25,0,3080,46.5669444444444,-64.1927777777778
2019-09-12,CASIER/CAGE - TRAP/POT,19,0,2470,46.2522222222222,-64.0602777777778
2019-08-31,CASIER/CAGE - TRAP/POT,1,0,0,46.1816666666667,-63.6663888888889
2019-09-28,CASIER/CAGE - TRAP/POT,1,0,0,46.1688888888889,-63.6588888888889
2019-09-10,CASIER/CAGE - TRAP/POT,1,0,0,46.1538888888889,-63.5561111111111
2019-09-12,CASIER/CAGE - TRAP/POT,1,0,0,46.1727777777778,-63.6563888888889
2019-10-09,CASIER/CAGE - TRAP/POT,2,0,40,46.3105555555556,-64.0625
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,70,46.5361111111111,-64.4608333333333
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.5291666666667,-64.4338888888889
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,70,46.6269444444444,-64.5886111111111
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.5388888888889,-64.4522222222222
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.6272222222222,-64.6002777777778
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,70,46.6913888888889,-64.575
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.5388888888889,-64.4522222222222
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,70,46.6913888888889,-64.575
2019-10-08,CASIER/CAGE - TRAP/POT,3,0,70,46.6913888888889,-64.575
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.5388888888889,-64.4522222222222
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.6777777777778,-64.6883333333333
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.6272222222222,-64.6002777777778
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,70,46.6777777777778,-64.6883333333333
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.6944444444444,-64.6766666666667
2019-10-08,CASIER/CAGE - TRAP/POT,3,0,70,46.6944444444444,-64.6766666666667
2019-10-06,CASIER/CAGE - TRAP/POT,3,0,70,46.6944444444444,-64.6766666666667
2019-10-06,CASIER/CAGE - TRAP/POT,3,0,70,46.6944444444444,-64.6766666666667
2019-10-06,CASIER/CAGE - TRAP/POT,3,0,70,46.6913888888889,-64.575
2019-09-27,CASIER/CAGE - TRAP/POT,3,0,70,46.6777777777778,-64.6883333333333
2019-09-27,CASIER/CAGE - TRAP/POT,3,0,70,46.6269444444444,-64.5886111111111
2019-10-06,CASIER/CAGE - TRAP/POT,1,0,70,46.5388888888889,-64.4522222222222
2019-10-06,CASIER/CAGE - TRAP/POT,2,0,70,46.5291666666667,-64.4338888888889
2019-09-27,CASIER/CAGE - TRAP/POT,3,0,70,46.6608333333333,-64.57
2019-10-06,CASIER/CAGE - TRAP/POT,2,0,70,46.5622222222222,-64.4905555555556
2019-09-27,CASIER/CAGE - TRAP/POT,1,0,70,46.6272222222222,-64.6002777777778
2019-09-27,CASIER/CAGE - TRAP/POT,1,0,70,46.5388888888889,-64.4522222222222
2019-09-27,CASIER/CAGE - TRAP/POT,1,0,70,46.5361111111111,-64.4608333333333
2019-09-27,CASIER/CAGE - TRAP/POT,1,0,70,46.6016666666667,-64.5605555555556
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.6169444444444,-64.5266666666667
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.7188888888889,-64.5852777777778
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.5388888888889,-64.4522222222222
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.7188888888889,-64.5852777777778
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.6272222222222,-64.6002777777778
2019-10-06,CASIER/CAGE - TRAP/POT,2,0,70,46.6944444444444,-64.6766666666667
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.6169444444444,-64.5266666666667
2019-10-08,CASIER/CAGE - TRAP/POT,2,0,70,46.7188888888889,-64.5852777777778
2019-09-07,CASIER/CAGE - TRAP/POT,1,0,5,46.3252777777778,-64.5155555555556
2019-08-10,CASIER/CAGE - TRAP/POT,22,0,0,46.2844444444444,-63.8858333333333
2019-10-08,CASIER/CAGE - TRAP/POT,4,0,70,46.5952777777778,-64.5513888888889
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,70,46.5255555555556,-64.4697222222222
2019-10-09,CASIER/CAGE - TRAP/POT,2,0,60,46.1683333333333,-63.6775
2019-10-09,LONGLINE-PALANGNE,1,0,6000,47.1252777777778,-60.5561111111111
2019-10-09,LONGLINE-PALANGNE,1,0,10800,47.0961111111111,-60.5608333333333
2019-10-08,CASIER/CAGE - TRAP/POT,4,0,336,46.0180555555556,-63.7538888888889
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,46.0980555555556,-63.65
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,45.9316666666667,-63.7463888888889
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,46.1166666666667,-63.6269444444444
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,45.9936111111111,-63.6191666666667
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,46.105,-63.6583333333333
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,46.0022222222222,-63.6069444444444
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,46.0569444444444,-63.5702777777778
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,46.0644444444444,-63.6555555555556
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,46.0602777777778,-63.5769444444444
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,46.0711111111111,-63.6208333333333
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,46.0875,-63.5411111111111
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,220,45.9791666666667,-63.8413888888889
2019-08-08,CASIER/CAGE - TRAP/POT,50,0,4625,46.6161111111111,-64.4594444444444
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.6102777777778,-64.4094444444444
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.6894444444444,-64.4572222222222
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.655,-64.4275
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.6177777777778,-64.4186111111111
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.6116666666667,-64.4122222222222
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.6102777777778,-64.4094444444444
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.6052777777778,-64.3977777777778
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.6069444444444,-64.3797222222222
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.5936111111111,-64.3772222222222
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.5563888888889,-64.3319444444444
2019-08-09,CASIER/CAGE - TRAP/POT,1,0,200,46.5366666666667,-64.2872222222222
2019-10-07,CASIER/CAGE - TRAP/POT,1,0,144,46.2047222222222,-63.7280555555556
2019-08-10,CASIER/CAGE - TRAP/POT,25,0,3654,46.7372222222222,-64.6769444444444
2012-08-08,CASIER/CAGE - TRAP/POT,16,0,180,46.5688888888889,-64.2852777777778
2012-08-08,CASIER/CAGE - TRAP/POT,16,0,180,46.5805555555556,-64.3036111111111
2012-08-08,CASIER/CAGE - TRAP/POT,16,0,180,46.6041666666667,-64.39
2012-08-08,CASIER/CAGE - TRAP/POT,16,0,180,46.6172222222222,-64.3961111111111
2012-08-08,CASIER/CAGE - TRAP/POT,16,0,180,46.6258333333333,-64.4061111111111
2012-08-08,CASIER/CAGE - TRAP/POT,16,0,180,46.5941666666667,-64.4069444444444
2012-08-08,CASIER/CAGE - TRAP/POT,16,0,180,46.5777777777778,-64.4080555555556
2012-08-08,CASIER/CAGE - TRAP/POT,16,0,180,46.5777777777778,-64.3172222222222
2019-09-20,CASIER/CAGE - TRAP/POT,1,0,100,46.9458333333333,-64.4875
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.5941666666667,-64.3336111111111
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.5958333333333,-64.3363888888889
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.5922222222222,-64.3752777777778
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.5841666666667,-64.3788888888889
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.5675,-64.3894444444444
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.5775,-64.3811111111111
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.575,-64.3830555555555
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.5911111111111,-64.3866666666667
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.5844444444444,-64.4272222222222
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.59,-64.4075
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.6005555555556,-64.4291666666667
2019-10-09,CASIER/CAGE - TRAP/POT,0,0,0,46.6444444444444,-64.4697222222222
2019-10-07,CASIER/CAGE - TRAP/POT,1,0,150,46.2197222222222,-63.7188888888889
2019-10-09,CASIER/CAGE - TRAP/POT,4,0,150,46.2491666666667,-63.7866666666667
2019-10-09,CASIER/CAGE - TRAP/POT,1,0,120,46.2391666666667,-63.9083333333333
2019-10-09,CASIER/CAGE - TRAP/POT,2,0,60,46.2308333333333,-63.7483333333333
2019-10-09,CASIER/CAGE - TRAP/POT,2,0,60,46.2344444444444,-63.7047222222222
2019-09-09,CASIER/CAGE - TRAP/POT,7,0,0,46.2330555555556,-63.8897222222222
2019-10-01,FILET - NET,0,150,150,49.6263888888889,-55.5708333333333
2019-10-04,CASIER/CAGE - TRAP/POT,40,0,4000,46.7188888888889,-64.7094444444444
2019-09-20,CASIER/CAGE - TRAP/POT,5,0,500,46.3072222222222,-64.1625
2019-10-25,CASIER/CAGE - TRAP/POT,15,0,2220,44.7444444444444,-65.7838888888889
2019-10-01,FILET - NET,3,2/6,0,47.3627777777778,-62.0586111111111
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2711111111111,-64.0594444444444
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2911111111111,-64.0441666666667
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3305555555556,-64.0975
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3269444444444,-64.1344444444445
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3463888888889,-64.2441666666667
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.365,-64.2238888888889
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2888888888889,-64.1908333333333
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3080555555556,-64.1602777777778
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2544444444444,-64.1830555555556
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.2752777777778,-64.1655555555556
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3008333333333,-64.2480555555556
2019-08-30,CASIER/CAGE - TRAP/POT,1,0,45,46.3155555555556,-64.225
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.36,-64.0944444444444
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.2483333333333,-63.7172222222222
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.3355555555556,-63.9916666666667
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.2891666666667,-63.9997222222222
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.255,-63.7197222222222
2019-10-08,CASIER/CAGE - TRAP/POT,1,0,150,46.3244444444444,-64.0275
2019-09-10,CASIER/CAGE - TRAP/POT,3,0,0,46.2308333333333,-64.0672222222222
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.4802777777778,-64.4433333333333
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.4788888888889,-64.4397222222222
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.4972222222222,-64.4563888888889
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.5419444444444,-64.4616666666667
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.5055555555556,-64.3802777777778
2019-08-29,CASIER/CAGE - TRAP/POT,1,0,150,46.5066666666667,-64.3841666666667
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5269444444444,-64.4355555555556
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.4994444444444,-64.4113888888889
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.4633333333333,-64.4180555555556
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5161111111111,-64.46
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5511111111111,-64.4933333333333
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5077777777778,-64.3725
2019-10-05,CASIER/CAGE - TRAP/POT,1,0,142.86,46.5102777777778,-64.3958333333333
2019-08-18,CASIER/CAGE - TRAP/POT,1,0,150,46.4338888888889,-64.4238888888889
2019-08-18,CASIER/CAGE - TRAP/POT,1,0,150,46.5416666666667,-64.4925
2019-08-18,CASIER/CAGE - TRAP/POT,1,0,150,46.5013888888889,-64.3880555555556
2019-10-09,LONGLINE-PALANGNE,2,0,0,47.1422222222222,-60.5766666666667
2019-09-28,LONGLINE-PALANGNE,2,0,0,45.855,-61.7863888888889
2019-11-21,AUTRE - OTHER,1,175,0,44.4961111111111,-66.4513888888889
2019-11-14,CASIER/CAGE - TRAP/POT,1,0,480,44.3841666666667,-63.4241666666667
2019-09-17,CASIER/CAGE - TRAP/POT,7,0,1000,46.5658333333333,-64.4244444444444
2019-11-30,CASIER/CAGE - TRAP/POT,4,0,0,43.25,-66.0777777777778
2019-12-01,CASIER/CAGE - TRAP/POT,0,0,0,42.9483333333333,-66.1008333333333
2019-11-27,CASIER/CAGE - TRAP/POT,1,0,0,43.5119444444444,-66.8408333333333
